-85.30698028606318,-68.27675145772976,90.72089975398185,47.025375264408495,-87.65905076365175,32.07077954339539,42.67477657806745,-29.343938496152106,-5.330418679986252,33.32297232053048,-11.790164477921138,-64.05838697857581,30.581139280326227,15.799217724478936,36.51378816736246,-8.360264205834284,-88.92802483148925,-82.58061019027994,-80.35648721458703,63.18187971673723,39.28844903082128,-91.96424112077943,71.04701501186577,-36.29501653638414,-12.4073968287165
-94.82580804009382,52.842574229235964,-80.55860481229789,-50.055694563260424,46.93488376517027,68.38795715799381,-72.01710227294708,-63.34416069011431,-65.98428246642595,-10.30985791085537,-61.95598109426146,10.684381076444055,-35.169335404490326,-76.83919875836335,56.404311466078155,-55.17877997185872,37.988244622745185,36.05087428028543,-21.729011840147706,38.30711404257613,-61.26273751791862,-86.29517932933408,-64.06822249729147,-79.87228854014063,55.256573400361304
55.61121120441703,-48.326297659922155,-83.4737031153425,-87.79586591338582,21.33335218162196,-96.64187048151575,-46.149428112336935,71.2628543588801,-84.87094946899066,-59.84167367224327,-51.450895326579385,41.80087029297073,-91.89953443240786,18.24549098884883,22.90251075200014,-41.385788976339,38.10237672409269,99.0380257756413,-86.10461427855584,92.34146687645313,-9.19403893819981,-89.9561540567579,78.90310464484841,28.24401621168809,58.63834310348349
33.871972948108606,-24.72632859254871,81.21768999171005,30.114545691962036,-29.39460091453809,96.09245295779309,-81.30043831637015,23.087726417640923,39.40781196871188,-38.089274135557694,-53.946939214900524,-46.82666099267896,-5.253813672987249,-79.8514949938909,42.951140862068144,29.255649178987454,-95.16475884556921,-53.09189594768804,-27.380638734333388,42.66308759581065,30.519525406303046,-6.867913092518066,-51.059030665522464,-63.2359887754445,66.18674285812489
-65.3783915333436,51.432873049459516,-95.64667028733633,78.23583651601822,52.605783256909774,29.527816647717458,65.88976830511518,28.005842789512513,-42.570820157816634,-43.06405264537281,71.00365044959887,-14.058936740766327,16.225015241083156,25.60354123646094,-60.13286505130424,-99.00295507382049,-98.0151507564986,46.07431287829945,51.56856723685186,-39.130825391931445,80.69485083449567,-9.82514459810318,-25.934612961968597,60.806242322795356,-48.2072233141493
-53.093557791363196,56.193525868624164,81.86642733120618,9.512298256193503,-84.86750851623697,98.68667877808139,45.08731625781263,-56.43822929693834,-98.09340658693276,-73.45520300541571,-64.01427177222088,38.891384559623475,-56.22395929335002,-74.480418194338,83.17478003696027,-6.837804326519532,5.845043818680878,18.656191105489285,-60.57110220888082,-88.31443934611511,62.21290800280727,-5.769581699332861,-74.46066070067721,12.74338022839008,48.339163063400434
-70.4149200543438,-43.79437321543451,-25.48815818076649,42.63880973734547,54.79229871998345,-88.86084204887655,23.43110577997274,-14.334436170043347,92.25092140901901,-13.11869750154868,43.479702480275876,-38.3011453634363,-59.59611607456428,85.37065505318117,-53.34899837868892,-55.00298316624301,65.52401651144675,92.73878840534204,66.56938048734582,89.36854523538094,83.22352736952442,-43.38398704597033,96.60687669211211,-26.069742319396028,-76.95450916403502
-22.265528801077636,-23.91964104741615,36.110073913411526,5.703469001043288,81.44258318359113,-37.87049332364367,-87.49314566958569,-55.255730154425684,-81.04715271281114,67.4567370703507,-28.43957024577024,77.10917986352345,50.75843081018701,53.87080344863506,91.8291463314545,85.20769932089863,-73.60484389003204,-22.940458681662903,-81.60167974673857,50.182435817012134,-1.4306023176531966,-53.82745698446729,24.59106089589001,-97.02581309285641,-56.98501817540604
16.836929270575766,11.435189970897724,99.76319578223729,45.39007510033858,46.54491583467549,-56.57321905759907,-58.30153957598328,29.601404317681045,-79.47103148631219,19.03955178514248,23.728261158430925,-83.76535599913981,20.258696312125892,48.38989614344118,86.42431400361878,62.087246128764065,45.49419866410625,-62.8517863515897,38.80839215980373,0.7664213461744112,-23.68034858730843,-70.55291673346599,98.43087543171833,12.745119295709557,98.69343328300545
9.521960871612904,56.05882404971584,-61.091546350999515,95.85329798618142,76.82203611722434,11.4934546073777,92.85560638740392,-45.77502488034102,8.711400256719571,-89.15922753487328,23.294896331210182,-48.413194239031654,-21.958629890238,25.283023641872944,-39.28141125103968,-36.4417016220016,42.376154659593055,84.15411539195756,29.41331617826802,38.290192206282825,-94.3209548721652,-42.21461926149735,32.32905122055166,-30.904705680020257,-29.41868035334329
